team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
21BXST & Fly n' Puff & KoolBeanz929;Fly n' Puff;1;1;100.00;328;328;1;1;1;1;0;0;1;1;6;6;1;1;0;0;100;248;55.51;1595;1595;948;948;647;647;15;15;57;57;256;256;75;75;181;181;1;1;15;15;12.67;12.67;89.5;89.5;29;29;580;580;24;24;1434;474126;474126;181.82;181.82;151.66;151.66;20.84;20.84;219.87;219.87;122.46;122.46;12;12;8.04;8.04;0.1;78;78;113.4;113.4;96.7;96.7;106.66;106.66;247.66;247.66;258.62;258.62;95.7;95.7;198.54;198.54;106.9;106.9;48.88;48.88;3390;3237;3595;3733;0;0;0;0
Frankifrankki & xlllue;Frankifrankki;1;0;0.00;148;148;0;0;0;0;0;0;1;1;8;8;6;6;4;4;0;339;37.33;1005;1005;706;706;299;299;8;8;26;26;258;258;200;200;58;58;2;2;6;6;38.11;38.11;16.27;16.27;30;30;96;96;3;3;1370;245909;245909;108.63;108.63;79;79;15.48;15.48;115.54;115.54;87.57;87.57;0;0;2.58;2.58;0.17;15;15;82.4;82.4;113.4;113.4;73.82;73.82;129.29;129.29;131.61;131.61;71.5;71.5;102.24;102.24;70.51;70.51;30.36;30.36;2628;2168;3088;2937;1;1;0;0
Blankdrop & Goku;Goku;1;1;100.00;507;507;2;2;2;2;0;0;4;4;4;4;3;3;2;2;50;425;50.62;2967;2967;2558;2558;409;409;31;31;37;37;301;301;216;216;85;85;4;4;7;7;67.01;67.01;41.18;41.18;521;521;562;562;183;183;1438;543697;543697;212.32;212.32;150.85;150.85;45.39;45.39;266.43;266.43;140.03;140.03;2.1;2.1;10.85;10.85;0.12;87;87;182.3;182.3;200.3;200.3;98.54;98.54;310.02;310.02;278.37;278.37;130.19;130.19;219.96;219.96;119.11;119.11;69.48;69.48;2792;2926;2658;3692;1;1;1;1
Guyapino & FOX | Americas F1nest & Mr. Mike Mike;Guyapino;195;103;52.82;85364;437.76;259;1.33;125;0.64;280;1.44;600;3.08;1459;7.48;576;2.95;253;1.3;43.17;357.16;47.32;430368;2207.02;323293;1657.91;107075;549.1;3934;20.17;9282;47.6;83296;427.16;52487;269.16;30809;157.99;661;3.39;2690;13.79;9094.35;46.64;11511.21;59.03;41966;215.21;70341;360.72;13365;68.54;1412.79;94547328;484858.09;39332.44;201.7;26906.6;137.98;5839.31;29.95;48882.41;250.68;21171.41;108.57;2024.45;10.38;1769.2;9.07;0.14;13547;69.47;31809.4;163.13;30876.91;158.34;19253.99;98.74;52824.37;270.89;46907.67;240.55;25170.67;129.08;34482.43;176.83;23386.31;119.93;14209.6;72.87;2824.18;2737.65;2909.96;3556.49;94;0.48;172;0.88
Guyapino & FOX | Americas F1nest & Mr. Mike Mike;I_am_DZ;6;3;50.00;4325;720.83;17;2.83;5;0.83;11;1.83;32;5.33;44;7.33;19;3.17;8;1.33;53.12;314.11;50.37;12036;2006;8364;1394;3672;612;104;17.33;314;52.33;3376;562.67;2087;347.83;1289;214.83;27;4.5;115;19.17;205.53;34.26;321.09;53.51;945;157.5;2023;337.17;648;108;1437.69;2939943;489990.5;1162.01;193.67;905.07;150.84;165.49;27.58;1323.95;220.66;834.57;139.09;74.01;12.33;66.02;11;0.13;506;84.33;1021;170.17;1102.5;183.75;629.56;104.93;1602.98;267.16;1373.36;228.89;859.18;143.2;1026.21;171.03;674.84;112.47;531.49;88.58;2518.08;2400.75;2646.22;3387.97;3;0.5;5;0.83
Living_Libyan & NourtiLePetit & InNicoWeHate;InNicoWeHate;1;1;100.00;198;198;0;0;1;1;1;1;1;1;2;2;1;1;0;0;0;291;53.22;1597;1597;1090;1090;507;507;15;15;38;38;333;333;117;117;216;216;2;2;20;20;30.88;30.88;37.6;37.6;48;48;419;419;92;92;1291;368568;368568;216.35;216.35;110.92;110.92;9.03;9.03;254.38;254.38;73.12;73.12;8.81;8.81;6.23;6.23;0.13;48;48;138.9;138.9;83.9;83.9;81.79;81.79;254.52;254.52;242.16;242.16;94.15;94.15;193.12;193.12;98.44;98.44;44.74;44.74;2775;2952;2565;3234;0;0;0;0
Guyapino & FOX | Americas F1nest & Mr. Mike Mike;JETS | jeli.;6;6;100.00;4830;805;14;2.33;2;0.33;26;4.33;34;5.67;60;10;14;2.33;8;1.33;41.18;321.12;56.82;13468;2244.67;9491;1581.83;3977;662.83;118;19.67;356;59.33;3562;593.67;2392;398.67;1170;195;28;4.67;106;17.67;99.81;16.64;395.33;65.89;777;129.5;2307;384.5;363;60.5;1517.04;3356791;559465.19;1161.44;193.57;986.79;164.47;254.22;42.37;1418.59;236.43;903.66;150.61;80.18;13.36;99.98;16.66;0.13;758;126.33;1253.3;208.88;996.2;166.03;504.43;84.07;1897.99;316.33;1645.85;274.31;756.59;126.1;1261.76;210.29;731.48;121.91;409.2;68.2;2670.72;2529.35;2826.58;3627.36;4;0.67;6;1
Guyapino & FOX | Americas F1nest & Mr. Mike Mike;Jayums;6;5;83.33;3399;566.5;13;2.17;7;1.17;4;0.67;30;5;34;5.67;17;2.83;10;1.67;43.33;415.42;49.11;15329;2554.83;11071;1845.17;4258;709.67;134;22.33;374;62.33;4220;703.33;2804;467.33;1416;236;33;5.5;124;20.67;297.41;49.57;245.96;40.99;1782;297;1586;264.33;356;59.33;1420.87;2892599;482099.84;1211.96;201.99;814.83;135.81;192.05;32.01;1438.51;239.75;734.33;122.39;46;7.67;42.8;7.13;0.14;297;49.5;1031.2;171.87;1082.7;180.45;600.97;100.16;1617.86;269.64;1358.73;226.46;860.1;143.35;1020.6;170.1;697.94;116.32;500.3;83.38;2623.11;2645.98;2568.81;3480.9;5;0.83;9;1.5
Guyapino & FOX | Americas F1nest & Mr. Mike Mike;JernejH2;33;18;54.55;18286;554.12;59;1.79;26;0.79;58;1.76;132;4;266;8.06;108;3.27;56;1.7;44.7;295.15;50.6;63108;1912.36;45689;1384.52;17419;527.85;558;16.91;1540;46.67;14161;429.12;8410;254.85;5751;174.27;111;3.36;515;15.61;1096.13;33.22;1784.55;54.08;7518;227.82;9515;288.33;2557;77.48;1415.25;16082615;487351.97;6649.41;201.5;4833.77;146.48;893.52;27.08;7777.11;235.67;4284.91;129.85;314.7;9.54;219.82;6.66;0.16;1398;42.36;5993.8;181.63;5780.4;175.16;3381.35;102.47;8995.42;272.59;8004.21;242.55;4372.51;132.5;6132.11;185.82;3626.66;109.9;2617.96;79.33;2596.56;2455.23;2720.12;3496.91;14;0.42;28;0.85
Guyapino & FOX | Americas F1nest & Mr. Mike Mike;K1cker_1;6;2;33.33;2456;409.33;6;1;2;0.33;8;1.33;18;3;56;9.33;14;2.33;4;0.67;33.33;341.55;52.02;14870;2478.33;9788;1631.33;5082;847;142;23.67;440;73.33;3166;527.67;1456;242.67;1710;285;18;3;154;25.67;286.03;47.67;266.88;44.48;1598;266.33;4400;733.33;364;60.67;1444.05;3577280;596213.31;1373.68;228.95;1030.76;171.79;196.62;32.77;1753.06;292.18;832.78;138.8;15.23;2.54;29.04;4.84;0.13;216;36;1202.4;200.4;1320.9;220.15;870.56;145.09;1730.52;288.42;1724.19;287.37;876.84;146.14;1255.17;209.2;844.47;140.75;501.42;83.57;2504.63;2372.89;2622.06;3379.37;10;1.67;0;0
