team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
AcidChoice & drewyi;AcidChoice;2;2;100.00;1710;855;6;3;2;1;6;3;12;6;28;14;6;3;4;2;50;402;47.34;5325;2662.5;4131;2065.5;1194;597;52;26;106;53;698;349;472;236;226;113;6;3;20;10;119.45;59.72;111.81;55.9;524;262;1061;530.5;126;63;1483;1171634;585817;429.47;214.74;344.37;172.18;90.68;45.34;489.85;244.93;323.44;161.72;51.23;25.61;13.14;6.57;0.1;132;66;313.9;156.95;526.1;263.05;211.45;105.72;653.07;326.54;660.98;330.49;203.53;101.76;538.36;269.18;224.29;112.14;101.85;50.93;2108.5;1966.99;2340.01;3201.5;2;1;2;1
Ajinator537 & ChiTownCT;Ajinator537;2;2;100.00;1024;512;4;2;2;1;2;1;4;2;4;2;4;2;2;1;100;414;50.5;4880;2440;4074;2037;806;403;50;25;72;36;642;321;400;200;242;121;4;2;20;10;117.47;58.74;90.61;45.31;452;226;950;475;0;0;1596;1076573;538286.5;271.84;135.92;366.67;183.33;96.55;48.28;386.19;193.1;300.76;150.38;48.11;24.06;6.24;3.12;0.09;66;33;451.4;225.7;245;122.5;148.18;74.09;586.88;293.44;494.27;247.14;240.78;120.39;367.87;183.93;244.59;122.29;122.61;61.31;2647.5;2638;2757.5;3843.5;0;0;2;1
AlienX & im & m0S0a000;AlienX;2;2;100.00;1190;595;6;3;2;1;2;1;14;7;8;4;0;0;0;0;42.86;232;51.68;2136;1068;982;491;1154;577;12;6;102;51;432;216;0;0;432;216;0;0;38;19;22.19;11.09;32.65;16.33;34;17;264;132;0;0;1228.5;658749;329374.5;437.09;218.54;134.59;67.29;23.25;11.62;410.18;205.09;171.94;85.97;12.8;6.4;13.44;6.72;0.11;116;58;196.5;98.25;161.1;80.55;90.53;45.26;504.41;252.21;326.25;163.12;268.68;134.34;227.78;113.89;203.83;101.92;163.31;81.65;3151.5;3082.5;3261.5;3850.5;0;0;0;0
AlphaKennyJuan11 & No Im Youneek;AlphaKennyJuan11;1;1;100.00;732;732;3;3;0;0;1;1;3;3;7;7;2;2;1;1;100;445;57.42;3044;3044;2368;2368;676;676;31;31;63;63;698;698;450;450;248;248;6;6;22;22;51.91;51.91;68.37;68.37;298;298;792;792;159;159;1495;564453;564453;193.75;193.75;159.71;159.71;47.6;47.6;247.01;247.01;129.39;129.39;24.65;24.65;12.45;12.45;0.11;116;116;177.1;177.1;207.1;207.1;120.18;120.18;280.87;280.87;239.11;239.11;161.94;161.94;169.35;169.35;145.6;145.6;86.11;86.11;2367;1995;2859;3542;1;1;0;0
Amaury_Feliz & Drewski-P;Amaury_Feliz;1;1;100.00;436;436;1;1;1;1;2;2;5;5;5;5;1;1;0;0;20;449;51.42;2480;2480;1869;1869;611;611;22;22;57;57;403;403;71;71;332;332;1;1;29;29;30.39;30.39;49.43;49.43;302;302;371;371;36;36;1583;505763;505763;139.55;139.55;149.1;149.1;50.78;50.78;190.7;190.7;142.34;142.34;6.39;6.39;3.58;3.58;0.13;27;27;171.4;171.4;160.6;160.6;94.7;94.7;244.73;244.73;186.7;186.7;152.72;152.72;123.42;123.42;133.23;133.23;82.78;82.78;2584;2578;2629;3274;0;0;1;1
Jessehowell2003 & Limitless76 & Scarlet-Black;Ancien joueur;1;0;0.00;388;388;2;2;0;0;1;1;5;5;12;12;5;5;4;4;40;316;50.02;2348;2348;1810;1810;538;538;21;21;48;48;298;298;130;130;168;168;2;2;14;14;39.83;39.83;61.76;61.76;209;209;308;308;69;69;1391;551235;551235;244;244;159.07;159.07;30.77;30.77;258.35;258.35;158.5;158.5;16.99;16.99;8.52;8.52;0.11;75;75;138.9;138.9;127.7;127.7;100.79;100.79;333.06;333.06;271.2;271.2;162.64;162.64;206.98;206.98;134.7;134.7;92.16;92.16;2959;2961;2997;3615;1;1;0;0
Love Welty & Andy26cr6301 & LockedWith2;Andy26cr6301;1;1;100.00;618;618;2;2;1;1;3;3;2;2;11;11;2;2;0;0;100;320;48.75;1910;1910;1302;1302;608;608;17;17;50;50;233;233;87;87;146;146;1;1;14;14;30.66;30.66;65.6;65.6;71;71;418;418;21;21;1372;436517;436517;193.36;193.36;132.15;132.15;16.5;16.5;229.56;229.56;100.41;100.41;12.05;12.05;5.13;5.13;0.11;46;46;149.1;149.1;96.6;96.6;80.09;80.09;261.93;261.93;242.88;242.88;99.14;99.14;199.17;199.17;93.5;93.5;49.34;49.34;2971;2973;3099;3669;1;1;1;1
AntViti & i8Snaccx;AntViti;1;0;0.00;490;490;1;1;0;0;3;3;3;3;8;8;3;3;2;2;33.33;353;48.59;2041;2041;1198;1198;843;843;14;14;73;73;473;473;316;316;157;157;4;4;13;13;28.24;28.24;25.1;25.1;210;210;223;223;83;83;1398;452214;452214;189.57;189.57;123.85;123.85;29.49;29.49;213.9;213.9;119.88;119.88;9.13;9.13;9.96;9.96;0.13;76;76;182.7;182.7;153.7;153.7;77.42;77.42;265.49;265.49;246.17;246.17;96.74;96.74;174.53;174.53;122.79;122.79;45.6;45.6;2476;2433;2523;2872;1;1;0;0
Jessehowell2003 & Limitless76 & Scarlet-Black;Apollo0708;1;0;0.00;735;735;5;5;0;0;0;0;7;7;16;16;10;10;3;3;71.43;375;42.07;2479;2479;1761;1761;718;718;19;19;61;61;471;471;200;200;271;271;2;2;23;23;50.15;50.15;31.72;31.72;562;562;140;140;0;0;1414;536206;536206;252.94;252.94;139.03;139.03;49.58;49.58;279.31;279.31;140.98;140.98;21.26;21.26;9.67;9.67;0.18;55;55;148.7;148.7;259.9;259.9;160.59;160.59;280.96;280.96;282.34;282.34;159.21;159.21;212.63;212.63;125.95;125.95;102.97;102.97;2248;2079;2336;3204;0;0;2;2
Jessehowell2003 & Limitless76 & Scarlet-Black;AppleShoo;1;0;0.00;362;362;0;0;0;0;3;3;2;2;8;8;2;2;2;2;0;351;53.47;1877;1877;1425;1425;452;452;18;18;39;39;570;570;428;428;142;142;5;5;12;12;42.05;42.05;36.78;36.78;127;127;388;388;72;72;1424;442475;442475;178.02;178.02;103.99;103.99;39.97;39.97;192.64;192.64;114.96;114.96;14.38;14.38;5.19;5.19;0.14;36;36;154.5;154.5;163.8;163.8;100.84;100.84;221.15;221.15;210.4;210.4;111.58;111.58;162.93;162.93;92.19;92.19;66.86;66.86;1990;1810;2193;3311;1;1;1;1
Apples425948 & GHOSTRIDER4478;Apples425948;2;2;100.00;852;426;2;1;4;2;0;0;8;4;16;8;6;3;2;1;25;404.5;48.37;4960;2480;3654;1827;1306;653;44;22;112;56;1360;680;908;454;452;226;12;6;40;20;78.75;39.38;46.74;23.37;1266;633;744;372;290;145;1484;1002395;501197.5;361.63;180.82;292.18;146.09;83.96;41.98;443.53;221.76;275.63;137.82;18.61;9.31;12.21;6.11;0.26;46;23;332.3;166.15;359.1;179.55;205.29;102.65;532.48;266.24;446.67;223.33;291.1;145.55;345.55;172.77;193.22;96.61;199;99.5;2372.5;2233;2477.5;3103.5;6;3;0;0
Araiza05 & lxVo1dxl;Araiza05;2;0;0.00;1150;575;4;2;2;1;6;3;8;4;18;9;8;4;2;1;50;426.5;51.76;4080;2040;3240;1620;840;420;44;22;74;37;910;455;590;295;320;160;6;3;28;14;49.51;24.76;41.04;20.52;712;356;998;499;8;4;1380.5;700742;350371;309.18;154.59;216.69;108.35;35.89;17.94;383.8;191.9;160.78;80.39;17.18;8.59;7.59;3.8;0.2;38;19;172;86;357.7;178.85;186.83;93.41;374.94;187.47;359.64;179.82;202.13;101.07;277.5;138.75;153.8;76.9;130.47;65.24;2381;1884;2803;2956.5;0;0;0;0
Ardipithicus & Reduza & shlost;Ardipithicus;1;1;100.00;270;270;1;1;0;0;2;2;1;1;5;5;0;0;0;0;100;135;59.35;835;835;379;379;456;456;6;6;41;41;130;130;58;58;72;72;1;1;7;7;1.68;1.68;54.94;54.94;40;40;242;242;52;52;1258;384558;384558;244.49;244.49;74.31;74.31;3.4;3.4;230.94;230.94;87.3;87.3;3.97;3.97;8.7;8.7;0.13;65;65;146.5;146.5;82.1;82.1;63.28;63.28;258.93;258.93;235.09;235.09;87.11;87.11;175.62;175.62;104.26;104.26;42.33;42.33;3133;2953;3286;3618;0;0;1;1
Arigatou & Futago;Arigatou;2;2;100.00;1248;624;4;2;2;1;4;2;12;6;6;3;0;0;0;0;33.33;397;56.36;4532;2266;3472;1736;1060;530;46;23;94;47;734;367;330;165;404;202;6;3;36;18;48.8;24.4;87.48;43.74;578;289;1132;566;268;134;1581.5;1032656;516328;302.74;151.37;296.11;148.05;91.58;45.79;360.43;180.21;302.75;151.38;27.27;13.64;14.38;7.19;0.12;117;58.5;347.8;173.9;325.7;162.85;131.32;65.66;559.12;279.56;422.7;211.35;267.74;133.87;290.59;145.29;236.94;118.47;162.91;81.46;2654.5;2406.5;2861.5;3649;0;0;0;0
Armo Jeff & shtank-monk;Armo Jeff;2;0;0.00;440;220;0;0;0;0;2;1;2;1;18;9;12;6;10;5;0;396;53.71;4316;2158;3322;1661;994;497;38;19;90;45;1010;505;808;404;202;101;10;5;20;10;75.93;37.97;85.28;42.64;682;341;522;261;190;95;1509.5;859435;429717.5;292.27;146.13;264.67;132.34;72.6;36.3;375.52;187.76;214.66;107.33;39.36;19.68;6.86;3.43;0.11;62;31;268.4;134.2;307.3;153.65;226.4;113.2;403.13;201.57;455.08;227.54;174.45;87.23;347.52;173.76;180.43;90.21;101.58;50.79;2497;2573;2435.5;3089;2;1;2;1
