team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
Huggins-_- & noack1 & HIVE Huggins-_-;TrashWizard1931;3;0;0.00;763;254.33;1;0.33;5;1.67;1;0.33;6;2;41;13.67;21;7;13;4.33;16.67;257.76;38.44;4923;1641;2890;963.33;2033;677.67;33;11;168;56;845;281.67;316;105.33;529;176.33;4;1.33;45;15;142.66;47.55;128.78;42.93;498;166;408;136;82;27.33;1329.11;1418218;472739.34;740.79;246.93;393.15;131.05;65.61;21.87;801.07;267.02;374.64;124.88;23.83;7.94;21.66;7.22;0.21;106;35.33;569.5;189.83;563.6;187.87;336.31;112.1;863.23;287.74;846.48;282.16;353.06;117.69;671.94;223.98;347.82;115.94;179.77;59.92;2939.01;2780.64;3035.46;3487.18;1;0.33;0;0
Huggins-_- & noack1 & HIVE Huggins-_-;Tree;3;1;33.33;1319;439.67;5;1.67;0;0;4;1.33;7;2.33;23;7.67;9;3;3;1;71.43;322.46;45.17;5246;1748.67;2981;993.67;2265;755;36;12;187;62.33;1282;427.33;560;186.67;722;240.67;7;2.33;55;18.33;118.23;39.41;57.36;19.12;477;159;630;210;138;46;1488.45;1487612;495870.66;517.02;172.34;459.84;153.28;96.7;32.23;667.27;222.42;378.56;126.19;27.74;9.25;21.77;7.26;0.11;202;67.33;537.4;179.13;494.5;164.83;293.84;97.95;779.73;259.91;707.35;235.78;366.22;122.07;540.56;180.19;316.67;105.56;216.35;72.12;2592.57;2565.17;2593.39;3403.86;1;0.33;0;0
Huggins-_- & noack1 & HIVE Huggins-_-;Trent.c;3;1;33.33;1389;463;5;1.67;0;0;8;2.67;8;2.67;37;12.33;11;3.67;5;1.67;62.5;348.57;43.18;6079;2026.33;4299;1433;1780;593.33;50;16.67;156;52;942;314;380;126.67;562;187.33;4;1.33;48;16;158.71;52.9;52.83;17.61;872;290.67;538;179.33;19;6.33;1352.79;1367759;455919.66;634.02;211.34;399.65;133.22;64.48;21.49;726.25;242.08;354.52;118.17;17.37;5.79;29.23;9.74;0.14;207;69;614.5;204.83;426.4;142.13;248.99;83;849.15;283.05;809.25;269.75;288.89;96.3;627.02;209.01;324.89;108.3;146.23;48.74;2777.43;2860.01;2702.95;3349.35;0;0;1;0.33
Huggins-_- & noack1 & HIVE Huggins-_-;Vampress Maru;3;1;33.33;572;190.67;0;0;1;0.33;0;0;3;1;17;5.67;9;3;4;1.33;0;363.2;55.41;6686;2228.67;4829;1609.67;1857;619;63;21;171;57;1368;456;714;238;654;218;11;3.67;61;20.33;72.9;24.3;119.34;39.78;765;255;1536;512;405;135;1467.42;1460885;486961.66;515.26;171.75;448.84;149.61;107.41;35.8;668.93;222.98;373.25;124.42;29.32;9.77;15.68;5.23;0.14;115;38.33;535.3;178.43;504.8;168.27;309.28;103.09;762.23;254.08;634.69;211.56;436.82;145.61;464.51;154.84;356.74;118.91;250.24;83.41;2840.47;2732.2;2963.34;3339.5;2;0.67;3;1
Huggins-_- & noack1 & HIVE Huggins-_-;Villain;6;4;66.67;3738;623;16;2.67;6;1;6;1;32;5.33;36;6;14;2.33;13;2.17;50;295.36;54.82;11098;1849.67;8222;1370.33;2876;479.33;110;18.33;262;43.67;2212;368.67;993;165.5;1219;203.17;18;3;109;18.17;139.67;23.28;489.85;81.64;944;157.33;2731;455.17;703;117.17;1424.12;2845844;474307.34;1129.8;188.3;866.59;144.43;173.5;28.92;1349.15;224.86;788.25;131.38;32.48;5.41;31.89;5.32;0.12;277;46.17;1080.1;180.02;984.6;164.1;442.52;73.75;1727.36;287.89;1313.05;218.84;856.83;142.81;941.44;156.91;745.9;124.32;482.55;80.42;2878.92;2617.47;3141.05;3430.97;2;0.33;4;0.67
Huggins-_- & noack1 & HIVE Huggins-_-;Viper-Mike;3;1;33.33;989;329.67;2;0.67;5;1.67;1;0.33;5;1.67;28;9.33;13;4.33;6;2;40;296.78;46.18;5217;1739;3224;1074.67;1993;664.33;42;14;174;58;1505;501.67;922;307.33;583;194.33;11;3.67;51;17;124.37;41.46;106.71;35.57;295;98.33;899;299.67;157;52.33;1388.08;1464175;488058.34;634.69;211.56;447.59;149.2;78.42;26.14;694.75;231.58;440.01;146.67;25.93;8.64;19.9;6.63;0.09;224;74.67;563.5;187.83;538.9;179.63;320.55;106.85;840.14;280.05;760.87;253.62;399.82;133.27;571.34;190.45;358.78;119.59;230.57;76.86;2916.23;2709.49;3092.33;3471.57;1;0.33;2;0.67
Huggins-_- & noack1 & HIVE Huggins-_-;Warhawk96;6;3;50.00;3568;594.67;9;1.5;7;1.17;15;2.5;20;3.33;54;9;22;3.67;15;2.5;45;352.53;53.16;13945;2324.17;8927;1487.83;5018;836.33;112;18.67;441;73.5;2842;473.67;1143;190.5;1699;283.17;16;2.67;149;24.83;156.85;26.14;313.31;52.22;1304;217.33;1842;307;432;72;1417.67;3168999;528166.5;1292.44;215.41;912.71;152.12;215.26;35.88;1549.05;258.18;792.49;132.08;78.85;13.14;41.46;6.91;0.14;308;51.33;1325.8;220.97;1226.9;204.48;644.44;107.41;1775.96;295.99;1544.09;257.35;876.31;146.05;1187.3;197.88;706.83;117.81;526.27;87.71;2722.07;2597.78;2801.62;3360.46;2;0.33;12;2
Huggins-_- & noack1 & HIVE Huggins-_-;Wasabiyaki;10;4;40.00;3918;391.8;10;1;7;0.7;13;1.3;25;2.5;80;8;40;4;14;1.4;40;238.15;41.56;13520;1352;7223;722.3;6297;629.7;97;9.7;536;53.6;3366;336.6;1254;125.4;2112;211.2;15;1.5;172;17.2;475.76;47.58;219.74;21.97;1242;124.2;2112;211.2;228;22.8;1359.59;4566040;456604;2227.25;222.72;1278;127.8;185.73;18.57;2631.87;263.19;1016.88;101.69;42.23;4.22;55.37;5.54;0.16;333;33.3;1824.8;182.48;1742.1;174.21;1060.41;106.04;2630.59;263.06;2306.77;230.68;1384.22;138.42;1701.71;170.17;1188.67;118.87;800.61;80.06;2661.02;2503.4;2806.86;3331.77;3;0.3;8;0.8
Huggins-_- & noack1 & HIVE Huggins-_-;XGC Papercut;14;7;50.00;6727;480.5;21;1.5;9;0.64;22;1.57;42;3;106;7.57;43;3.07;22;1.57;50;358.67;53.66;30748;2196.29;20509;1464.93;10239;731.36;268;19.14;917;65.5;7862;561.57;4845;346.07;3017;215.5;63;4.5;268;19.14;421.72;30.12;691.73;49.41;5591;399.36;6403;457.36;1349;96.36;1384.8;6680736;477195.44;2952.98;210.93;1818.75;129.91;455.69;32.55;3377.12;241.22;1731.69;123.69;118.58;8.47;112.06;8;0.15;776;55.43;2221.6;158.69;2219;158.5;1305.6;93.26;3921.79;280.13;3381.18;241.51;1846.25;131.87;2559.2;182.8;1601.78;114.41;1066.44;76.17;2698.38;2595.4;2793.27;3480.94;11;0.79;6;0.43
Huggins-_- & noack1 & HIVE Huggins-_-;XavierStarwolf;12;7;58.33;6553;546.08;19;1.58;8;0.67;25;2.08;51;4.25;87;7.25;32;2.67;13;1.08;37.25;419.1;52.86;31100;2591.67;24313;2026.08;6787;565.58;311;25.92;622;51.83;5513;459.42;3122;260.17;2391;199.25;39;3.25;219;18.25;341.89;28.49;733.57;61.13;2873;239.42;6610;550.83;691;57.58;1596.77;6491087;540923.94;1844.59;153.72;1661.05;138.42;868.04;72.34;2320.44;193.37;1808.98;150.75;244.25;20.35;60.99;5.08;0.14;437;36.42;2078.3;173.19;2113;176.08;1107.32;92.28;3266.35;272.2;2741.68;228.47;1632.01;136;2047.41;170.62;1343.38;111.95;982.89;81.91;2565.66;2307.34;2831.47;3440.89;16;1.33;10;0.83
