team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
Tfou a3lik TxzZ & WeeZy91;WeeZy91;1;1;100.00;417;417;1;1;0;0;1;1;3;3;3;3;1;1;1;1;33.33;429;60.71;1216;1216;755;755;461;461;11;11;24;24;245;245;152;152;93;93;2;2;9;9;10.9;10.9;43.46;43.46;160;160;352;352;53;53;1442;255199;255199;95.95;95.95;77.57;77.57;14.41;14.41;118.75;118.75;61.13;61.13;8.06;8.06;1.67;1.67;0.1;17;17;92.2;92.2;90.8;90.8;44.49;44.49;143.44;143.44;102.77;102.77;85.16;85.16;69.02;69.02;73.42;73.42;45.49;45.49;2096;2006;2051;2878;1;1;0;0
Wheel, Snipe, Celly & rippinchel;Wheel, Snipe, Celly;1;1;100.00;494;494;2;2;2;2;0;0;3;3;1;1;0;0;0;0;66.67;360;48.56;2027;2027;1441;1441;586;586;18;18;44;44;607;607;358;358;249;249;5;5;21;21;46.7;46.7;28.67;28.67;213;213;364;364;141;141;1495;483829;483829;151.16;151.16;156.72;156.72;35.07;35.07;207.26;207.26;126.8;126.8;8.88;8.88;7.19;7.19;0.24;30;30;125.8;125.8;203.3;203.3;112.47;112.47;230.48;230.48;144.48;144.48;198.46;198.46;93.47;93.47;114.41;114.41;135.06;135.06;2448;2258;2677;3219;2;2;0;0
Wildonkin & Finns & Olexos;Wildonkin;1;0;0.00;248;248;1;1;1;1;0;0;2;2;10;10;4;4;0;0;50;364;56.31;2354;2354;1689;1689;665;665;22;22;60;60;704;704;414;414;290;290;6;6;26;26;35.45;35.45;36.36;36.36;413;413;546;546;197;197;1543;515160;515160;162.96;162.96;157.12;157.12;44.13;44.13;232.09;232.09;118;118;14.13;14.13;4.41;4.41;0.13;34;34;77.1;77.1;142.2;142.2;158.26;158.26;205.96;205.96;187.62;187.62;176.6;176.6;130.66;130.66;128.16;128.16;105.4;105.4;3101;3208;3014;3878;2;2;1;1
think_charlie & AxDiabetic & WizardsNeverrDie;WizardsNeverrDie;1;1;100.00;154;154;0;0;0;0;1;1;0;0;6;6;0;0;0;0;0;377;54;2020;2020;1496;1496;524;524;19;19;47;47;356;356;200;200;156;156;2;2;13;13;39.53;39.53;33.15;33.15;220;220;420;420;0;0;1440;443550;443550;150.15;150.15;138.67;138.67;29.27;29.27;180.2;180.2;133.25;133.25;4.65;4.65;9.48;9.48;0.21;46;46;137.9;137.9;84.2;84.2;77.92;77.92;240.17;240.17;222.16;222.16;95.94;95.94;176.26;176.26;87.77;87.77;54.06;54.06;3410;3259;3616;3676;2;2;0;0
Sir Tatertot & Wu ren Hoodle;Wu ren Hoodle;1;1;100.00;286;286;0;0;0;0;1;1;3;3;5;5;1;1;1;1;0;408;54.35;2585;2585;1874;1874;711;711;22;22;61;61;565;565;360;360;205;205;4;4;18;18;41.52;41.52;65.92;65.92;320;320;341;341;51;51;1384;481494;481494;185.49;185.49;159.87;159.87;20.96;20.96;268.38;268.38;96.16;96.16;1.77;1.77;6.91;6.91;0.11;64;64;179.8;179.8;170.2;170.2;80.51;80.51;285.81;285.81;236.84;236.84;129.48;129.48;162.35;162.35;135.1;135.1;68.88;68.88;2751;2322;3099;3194;1;1;0;0
X & Pandziocha0;X;1;1;100.00;631;631;3;3;1;1;1;1;4;4;7;7;3;3;0;0;75;422;44.27;2417;2417;1828;1828;589;589;23;23;52;52;411;411;240;240;171;171;3;3;16;16;45.2;45.2;51.31;51.31;487;487;476;476;65;65;1526;517280;517280;171.48;171.48;141.71;141.71;55.62;55.62;245.6;245.6;112.57;112.57;10.63;10.63;9.7;9.7;0.14;67;67;193.7;193.7;149.8;149.8;96.71;96.71;272.1;272.1;246.82;246.82;121.99;121.99;197.59;197.59;98.91;98.91;72.3;72.3;2596;2529;2674;2981;1;1;1;1
YT_TheRebornHero & SoggyNoodle6877;YT_TheRebornHero;1;0;0.00;302;302;1;1;0;0;0;0;1;1;7;7;3;3;2;2;100;393;46.51;2161;2161;1581;1581;580;580;17;17;50;50;351;351;100;100;251;251;1;1;22;22;25.43;25.43;41.97;41.97;243;243;121;121;9;9;1516;500516;500516;163.03;163.03;146.16;146.16;43.73;43.73;187.8;187.8;155.3;155.3;9.82;9.82;12.61;12.61;0.37;34;34;156.6;156.6;182;182;112.05;112.05;240.87;240.87;204.43;204.43;148.49;148.49;150.48;150.48;112.21;112.21;90.23;90.23;2577;2436;2685;3279;0;0;0;0
Yair Arteaga & BING ****;Yair Arteaga;1;0;0.00;346;346;1;1;0;0;1;1;3;3;8;8;4;4;3;3;33.33;414;49.42;2406;2406;1986;1986;420;420;23;23;39;39;348;348;204;204;144;144;3;3;13;13;39.26;39.26;55.26;55.26;408;408;358;358;103;103;1505;499811;499811;168.79;168.79;146.96;146.96;45.4;45.4;218.46;218.46;135.25;135.25;7.44;7.44;6.42;6.42;0.15;42;42;168.1;168.1;178.1;178.1;91.42;91.42;269.73;269.73;218.73;218.73;142.42;142.42;157.36;157.36;122.07;122.07;81.71;81.71;2629;2659;2597;3303;0;0;0;0
Springtea3208 & Yooo its quavo;Yooo its quavo;1;1;100.00;362;362;1;1;0;0;2;2;5;5;7;7;4;4;4;4;20;454;41.17;2797;2797;2217;2217;580;580;24;24;51;51;565;565;400;400;165;165;4;4;15;15;82.55;82.55;25.55;25.55;246;246;189;189;7;7;1556;544929;544929;175.63;175.63;148.84;148.84;63.99;63.99;213.47;213.47;158.39;158.39;16.59;16.59;5.94;5.94;0.12;48;48;173.7;173.7;179;179;108.38;108.38;280.07;280.07;231.63;231.63;156.83;156.83;172.25;172.25;119.96;119.96;96.23;96.23;2555;2615;2507;3587;1;1;0;0
Cujo_SZN & Phantom & Zev;Zev;1;1;100.00;250;250;1;1;0;0;0;0;2;2;4;4;1;1;0;0;50;296;54.24;2099;2099;1243;1243;856;856;17;17;75;75;443;443;200;200;243;243;2;2;23;23;36.3;36.3;49.84;49.84;320;320;389;389;20;20;1473;582509;582509;211.51;211.51;151.61;151.61;48.46;48.46;279.01;279.01;112.95;112.95;19.62;19.62;6.28;6.28;0.1;62;62;161;161;121.5;121.5;103.21;103.21;308.37;308.37;231.83;231.83;179.74;179.74;146.83;146.83;166.05;166.05;98.69;98.69;3103;3092;3069;3479;0;0;1;1
