team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
Mod For Life468 & Rocky_Flats & Sandman 18;Sandman 18;1;0;0.00;292;292;1;1;0;0;1;1;3;3;5;5;3;3;2;2;33.33;227;53.53;1444;1444;1007;1007;437;437;15;15;41;41;404;404;266;266;138;138;5;5;12;12;21.72;21.72;95.58;95.58;60;60;527;527;233;233;1437;528708;528708;218.7;218.7;153.34;153.34;26;26;228.05;228.05;157.72;157.72;12.26;12.26;6.04;6.04;0.15;41;41;142.6;142.6;127.5;127.5;109.49;109.49;288.55;288.55;262.26;262.26;135.78;135.78;186.61;186.61;126.31;126.31;85.12;85.12;3321;3419;3234;3738;0;0;0;0
Saviorxg & causaltomcat38;Saviorxg;1;1;100.00;764;764;4;4;0;0;2;2;6;6;9;9;4;4;2;2;66.67;247;54.62;1828;1828;1220;1220;608;608;16;16;55;55;336;336;190;190;146;146;3;3;13;13;37.73;37.73;61.37;61.37;92;92;396;396;118;118;1259;487308;487308;275.86;275.86;142.56;142.56;12.99;12.99;280.74;280.74;145.21;145.21;5.46;5.46;4.99;4.99;0.18;28;28;210.6;210.6;200.1;200.1;116.52;116.52;314.88;314.88;283.94;283.94;147.46;147.46;219.99;219.99;145.31;145.31;66.11;66.11;2584;2491;2692;3230;0;0;1;1
Schpilltt & TurtleD BW & A_Schmidt5;Schpilltt;1;1;100.00;276;276;1;1;0;0;0;0;4;4;5;5;1;1;1;1;25;321;56.61;1889;1889;1355;1355;534;534;17;17;47;47;261;261;61;61;200;200;1;1;17;17;16.41;16.41;95.77;95.77;82;82;361;361;41;41;1392;447163;447163;190.87;190.87;134.69;134.69;19.73;19.73;219.05;219.05;120.57;120.57;5.68;5.68;5.17;5.17;0.14;38;38;125.3;125.3;112.2;112.2;91.99;91.99;253.3;253.3;231.43;231.43;113.86;113.86;167.86;167.86;104.85;104.85;72.59;72.59;2726;2605;2878;3162;1;1;2;2
Trendu & josgar_3 & Schurke1_12;Schurke1_12;1;1;100.00;333;333;1;1;1;1;0;0;2;2;5;5;2;2;1;1;50;305;57.07;2074;2074;1300;1300;774;774;14;14;69;69;807;807;538;538;269;269;6;6;24;24;24.43;24.43;51.94;51.94;198;198;136;136;70;70;1421;523077;523077;210.65;210.65;150.8;150.8;31.08;31.08;268.98;268.98;121.85;121.85;1.71;1.71;7.97;7.97;0.18;45;45;120.8;120.8;111.4;111.4;92.56;92.56;299.97;299.97;220.04;220.04;172.5;172.5;169.11;169.11;123.5;123.5;99.92;99.92;2766;2974;2571;3401;0;0;2;2
Robby & SebazPetro & fire2947;SebazPetro;1;0;0.00;146;146;0;0;1;1;0;0;2;2;7;7;5;5;1;1;0;253;52.55;1574;1574;1216;1216;358;358;14;14;33;33;366;366;247;247;119;119;3;3;11;11;43.42;43.42;60.51;60.51;102;102;208;208;52;52;1396;428252;428252;210.04;210.04;120.63;120.63;27.47;27.47;199.82;199.82;140.49;140.49;17.84;17.84;2.65;2.65;0.14;19;19;121.6;121.6;106.6;106.6;79.89;79.89;278.26;278.26;229.26;229.26;128.88;128.88;180.22;180.22;94.93;94.93;83;83;3169;3227;3170;3830;1;1;1;1
smxsh._ & SenseiBngRip & bauerbua9;SenseiBngRip;1;0;0.00;279;279;0;0;2;2;1;1;0;0;5;5;3;3;1;1;0;308;52.08;1902;1902;1306;1306;596;596;18;18;38;38;284;284;70;70;214;214;2;2;12;12;38.55;38.55;44.37;44.37;183;183;238;238;50;50;1357;448566;448566;202.13;202.13;123.55;123.55;28.75;28.75;216.32;216.32;125.93;125.93;12.18;12.18;5.34;5.34;0.3;18;18;131;131;119.3;119.3;90.51;90.51;263.92;263.92;220.5;220.5;133.92;133.92;165.54;165.54;107.68;107.68;81.21;81.21;3161;3105;3229;3338;0;0;0;0
El beagle turbo & Lil Zen 23 & Sergito9821;Sergito9821;1;0;0.00;176;176;0;0;0;0;1;1;1;1;8;8;2;2;0;0;0;234;57.3;1227;1227;644;644;583;583;10;10;51;51;305;305;143;143;162;162;2;2;15;15;0.8;0.8;26.52;26.52;296;296;369;369;67;67;1375;434880;434880;201.44;201.44;107.52;107.52;23.95;23.95;219.84;219.84;106.42;106.42;6.65;6.65;2.44;2.44;0.13;19;19;101.1;101.1;117.7;117.7;97.11;97.11;235.8;235.8;208.99;208.99;123.92;123.92;172.36;172.36;74.82;74.82;85.72;85.72;2668;2795;2554;3073;1;1;1;1
Jack Luzer & Ww_MzMonroy_wW & oCHENZo;Sfish777;1;1;100.00;509;509;3;3;0;0;1;1;5;5;4;4;1;1;0;0;60;261;61.94;1410;1410;978;978;432;432;14;14;39;39;170;170;76;76;94;94;1;1;9;9;12.98;12.98;53.03;53.03;213;213;450;450;37;37;1313;417880;417880;214.86;214.86;106.74;106.74;16.08;16.08;233.01;233.01;92.05;92.05;12.62;12.62;6.08;6.08;0.19;32;32;133.5;133.5;99.5;99.5;79.97;79.97;257.7;257.7;241.79;241.79;95.89;95.89;195.6;195.6;95.42;95.42;46.65;46.65;2938;3043;2879;3565;0;0;0;0
ShaDoW_F3N1X & ShaDoW_Jerob & ShaDoW_Key25;ShaDoW_F3N1X;1;0;0.00;312;312;0;0;1;1;0;0;2;2;5;5;3;3;2;2;0;385;54.68;2642;2642;1921;1921;721;721;24;24;57;57;576;576;369;369;207;207;5;5;19;19;44.35;44.35;70.13;70.13;332;332;507;507;140;140;1529;609510;609510;178.1;178.1;194.7;194.7;49.06;49.06;265.03;265.03;140.16;140.16;16.67;16.67;4.01;4.01;0.19;21;21;157.7;157.7;134.6;134.6;124.3;124.3;297.56;297.56;258.43;258.43;163.43;163.43;187.84;187.84;140.76;140.76;93.27;93.27;3243;3148;3365;3784;0;0;1;1
ShaDoW_F3N1X & ShaDoW_Jerob & ShaDoW_Key25;ShaDoW_Jerob;1;0;0.00;398;398;0;0;1;1;2;2;2;2;5;5;3;3;0;0;0;224;56.2;1781;1781;1232;1232;549;549;17;17;44;44;385;385;230;230;155;155;3;3;13;13;7.29;7.29;68.38;68.38;179;179;418;418;69;69;1436;569328;569328;217.33;217.33;181.42;181.42;22.46;22.46;260.52;260.52;148.79;148.79;11.89;11.89;4.04;4.04;0.08;49;49;168.6;168.6;104.1;104.1;104.17;104.17;317.04;317.04;270.23;270.23;150.98;150.98;200.08;200.08;135.79;135.79;85.34;85.34;2894;2845;2985;3649;1;1;1;1
