team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
QuilliManilli & Quilli. & Brisk;QuilliManilli;87;36;41.38;31590;363.1;85;0.98;51;0.59;112;1.29;214;2.46;629;7.23;261;3;114;1.31;39.72;348.97;49.14;161173;1852.56;116712;1341.52;44461;511.05;1403;16.13;3858;44.34;36294;417.17;23017;264.56;13277;152.61;281;3.23;1139;13.09;3181.27;36.57;4047.34;46.52;29163;335.21;24136;277.43;5158;59.29;1396.56;36677896;421585;15457.34;177.67;10510.39;120.81;2554.69;29.36;19020.83;218.63;8916.92;102.49;584.73;6.72;265.77;3.05;0.35;785;9.02;12562.3;144.39;11506.1;132.25;8169.21;93.9;20353.26;233.95;18529.02;212.98;9993.31;114.87;14264.82;163.96;8138;93.54;6119.6;70.34;2733.37;2599.96;2856.24;3365.57;86;0.99;68;0.78
QuilliManilli & Quilli. & Brisk;Quixy1467;9;6;66.67;2434;270.44;5;0.56;5;0.56;6;0.67;16;1.78;44;4.89;15;1.67;5;0.56;31.25;288.2;53.61;15440;1715.56;9955;1106.11;5485;609.44;133;14.78;480;53.33;3178;353.11;1423;158.11;1755;195;21;2.33;152;16.89;300.07;33.34;513.72;57.08;1375;152.78;3421;380.11;641;71.22;1395.09;4014559;446062.12;1782.85;198.09;1049.38;116.6;238.81;26.53;2070.46;230.05;945.75;105.08;54.81;6.09;28.72;3.19;0.17;169;18.78;960.1;106.68;909.2;101.02;762.87;84.76;2308.18;256.46;2006;222.89;1065.05;118.34;1464.67;162.74;1008.54;112.06;597.82;66.42;2810.56;2826.8;2806.45;3601.09;7;0.78;11;1.22
CrispyQube & R0B0_Kitty & CherryPieman_RL;R0B0_Kitty;27;20;74.07;11155;413.15;39;1.44;23;0.85;27;1;87;3.22;134;4.96;43;1.59;10;0.37;44.83;321.62;54.15;46935;1738.33;32552;1205.63;14383;532.7;423;15.67;1282;47.48;11828;438.07;7340;271.85;4488;166.22;88;3.26;406;15.04;615.86;22.81;1463.46;54.2;2190;81.11;10139;375.52;1575;58.33;1352.04;10856782;402103.03;5109.31;189.23;2854.27;105.71;657.17;24.34;5440.82;201.51;2871.39;106.35;308.49;11.43;185.33;6.86;0.1;1742;64.52;2562.2;94.9;3017.8;111.77;1991.77;73.77;6628.98;245.52;5319.04;197;3301.7;122.29;3930.01;145.56;2827.06;104.71;1863.65;69.02;2869.32;2726.98;3011.57;3651.25;10;0.37;12;0.44
Mustyy Meat & REDZ3900 & BDawg694077;REDZ3900;1;1;100.00;232;232;1;1;0;0;0;0;2;2;4;4;1;1;0;0;50;245;54.74;1323;1323;743;743;580;580;12;12;50;50;209;209;0;0;209;209;0;0;19;19;13.92;13.92;37.59;37.59;161;161;461;461;4;4;1415;465317;465317;198.79;198.79;117.21;117.21;28.76;28.76;216.15;216.15;115.93;115.93;12.68;12.68;3.51;3.51;0.18;19;19;110.3;110.3;125.4;125.4;105.46;105.46;239.31;239.31;210.03;210.03;134.74;134.74;152.39;152.39;116.68;116.68;75.69;75.69;2927;3018;2899;3639;0;0;0;0
RIOTSoccer5 & dusk x rl & fade x rl;RIOTSoccer5;1;0;0.00;76;76;0;0;0;0;0;0;1;1;7;7;3;3;2;2;0;194;62.64;921;921;756;756;165;165;12;12;15;15;127;127;100;100;27;27;1;1;3;3;28.72;28.72;63.48;63.48;81;81;453;453;8;8;1220;315384;315384;178.93;178.93;89.43;89.43;5.68;5.68;165.03;165.03;90.26;90.26;18.75;18.75;3.13;3.13;0.11;29;29;120;120;49.2;49.2;58.33;58.33;215.71;215.71;225.39;225.39;48.65;48.65;185.36;185.36;68.14;68.14;20.54;20.54;2396;2356;2395;2706;0;0;1;1
RIP Cortezs hat & obama mama llama & Belle Delphine;RIP Cortezs hat;1;0;0.00;636;636;3;3;0;0;2;2;4;4;10;10;6;6;2;2;75;269;54.93;725;725;546;546;179;179;8;8;16;16;161;161;100;100;61;61;1;1;6;6;0.99;0.99;32.04;32.04;17;17;193;193;0;0;948;245106;245106;295.69;295.69;62.63;62.63;34.04;34.04;177.75;177.75;211.01;211.01;3.6;3.6;3.29;3.29;0.19;17;17;141.2;141.2;93.9;93.9;110.21;110.21;282.15;282.15;265.19;265.19;127.17;127.17;245.64;245.64;37.54;37.54;109.18;109.18;3716;3311;4266;3629;1;1;0;0
Rapid KP & Winky 5000;Rapid KP;1;1;100.00;472;472;2;2;0;0;0;0;3;3;6;6;2;2;0;0;66.67;375;43.77;2202;2202;1675;1675;527;527;18;18;39;39;451;451;284;284;167;167;3;3;14;14;48.73;48.73;29.98;29.98;440;440;113;113;0;0;1432;464628;464628;179.63;179.63;135.37;135.37;34.68;34.68;211.38;211.38;122.52;122.52;15.79;15.79;1.85;1.85;0.21;9;9;152.5;152.5;200.3;200.3;106.22;106.22;243.46;243.46;191.66;191.66;158.02;158.02;135.67;135.67;107.46;107.46;106.56;106.56;2324;1901;2672;3391;0;0;2;2
QuilliManilli & Quilli. & Brisk;RbaR;1;1;100.00;593;593;2;2;0;0;2;2;8;8;8;8;2;2;1;1;25;415;47.54;2495;2495;1576;1576;919;919;22;22;85;85;645;645;232;232;413;413;3;3;37;37;31.62;31.62;18.67;18.67;502;502;311;311;25;25;1705;557290;557290;116.11;116.11;156.11;156.11;77.8;77.8;196.07;196.07;151.38;151.38;2.57;2.57;9.29;9.29;0.11;86;86;166.1;166.1;167.8;167.8;113.52;113.52;236.5;236.5;200.42;200.42;149.6;149.6;136.73;136.73;113.7;113.7;99.59;99.59;2719;2735;2705;3772;4;4;1;1
RedSpaceRacer & tiltmode_army;RedSpaceRacer;1;0;0.00;558;558;1;1;1;1;3;3;2;2;9;9;3;3;3;3;50;296;45.24;1581;1581;1010;1010;571;571;12;12;44;44;336;336;166;166;170;170;2;2;16;16;49.48;49.48;16.5;16.5;27;27;200;200;33;33;1368;447951;447951;191.98;191.98;137.73;137.73;20.67;20.67;178.79;178.79;160.03;160.03;11.57;11.57;1.27;1.27;0.25;5;5;164.6;164.6;169;169;73.63;73.63;276.76;276.76;219.98;219.98;130.4;130.4;171.58;171.58;94.55;94.55;84.24;84.24;2793;2458;3108;3693;0;0;1;1
GloryBoyMickey & Rob1Inch & Slumpy;Rob1Inch;1;1;100.00;398;398;1;1;0;0;2;2;2;2;5;5;0;0;0;0;50;195;53.54;1073;1073;546;546;527;527;7;7;46;46;328;328;153;153;175;175;2;2;15;15;17.15;17.15;45.25;45.25;68;68;163;163;46;46;1357;416071;416071;173.4;173.4;127.2;127.2;14.84;14.84;186.08;186.08;124.33;124.33;5.03;5.03;10.27;10.27;0.14;76;76;138.2;138.2;95.5;95.5;66.44;66.44;249;249;208.75;208.75;106.69;106.69;169.42;169.42;77.22;77.22;68.8;68.8;2968;2964;3002;3330;1;1;1;1
