team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
Denrenp30 & Pinky & Smort;Pinky;1;0;0.00;72;72;0;0;0;0;0;0;1;1;7;7;3;3;0;0;0;138;41.45;232;232;76;76;156;156;1;1;14;14;48;48;0;0;48;48;0;0;5;5;11.24;11.24;13.54;13.54;57;57;31;31;7;7;1184;148509;148509;101.41;101.41;29.37;29.37;5.61;5.61;98.58;98.58;36.02;36.02;1.79;1.79;0.92;0.92;0.15;6;6;47;47;28.8;28.8;35.46;35.46;100.92;100.92;86.03;86.03;50.36;50.36;73.25;73.25;33.41;33.41;29.72;29.72;2410;2411;2407;3031;0;0;0;0
JRVSismyCoPilot & Semie4220 & tfxriqdawg;Semie4220;1;1;100.00;655;655;3;3;1;1;1;1;5;5;6;6;1;1;0;0;60;297;59.99;1839;1839;1382;1382;457;457;18;18;42;42;457;457;274;274;183;183;3;3;16;16;15.17;15.17;102.82;102.82;201;201;463;463;33;33;1508;492998;492998;162.94;162.94;147.99;147.99;44.17;44.17;234.51;234.51;111.32;111.32;9.27;9.27;4.14;4.14;0.13;31;31;111.6;111.6;103.3;103.3;85.85;85.85;269.25;269.25;232.51;232.51;122.58;122.58;188.49;188.49;89.53;89.53;77.07;77.07;3225;2873;3656;3715;2;2;2;2
MADOG_32G & Shleep24;Shleep24;1;0;0.00;162;162;0;0;0;0;0;0;1;1;5;5;5;5;2;2;0;348;55.61;1396;1396;1036;1036;360;360;14;14;32;32;441;441;251;251;190;190;3;3;17;17;17.56;17.56;29.26;29.26;162;162;376;376;61;61;1421;318530;318530;135.81;135.81;91.69;91.69;20.59;20.59;154.91;154.91;90.33;90.33;2.84;2.84;1.36;1.36;0.27;5;5;104.2;104.2;127.9;127.9;72.36;72.36;175.73;175.73;132.39;132.39;115.7;115.7;99.17;99.17;71.21;71.21;77.71;77.71;2538;2194;2931;3171;0;0;0;0
Denrenp30 & Pinky & Smort;Smort;1;0;0.00;170;170;0;0;0;0;0;0;3;3;7;7;3;3;2;2;0;276;53.73;1494;1494;1005;1005;489;489;13;13;42;42;232;232;92;92;140;140;1;1;12;12;4.28;4.28;39.89;39.89;21;21;300;300;8;8;1311;427024;427024;209.56;209.56;108.35;108.35;20.81;20.81;216.88;216.88;121.84;121.84;0;0;4.59;4.59;0.18;25;25;173.6;173.6;127.6;127.6;109.08;109.08;229.63;229.63;222.2;222.2;116.52;116.52;174.17;174.17;98.27;98.27;66.28;66.28;3099;3031;3172;3404;4;4;0;0
TBS Bot7980 & CosmicQueen920 & Zenzen0607;TBS Bot7980;15;9;60.00;4193;279.53;10;0.67;10;0.67;11;0.73;24;1.6;97;6.47;51;3.4;22;1.47;41.67;361.12;44.1;28235;1882.33;19505;1300.33;8730;582;229;15.27;759;50.6;5507;367.13;3242;216.13;2265;151;37;2.47;194;12.93;678.8;45.25;300.28;20.02;2065;137.67;3374;224.93;448;29.87;1411.13;6445450;429696.66;2683.49;178.9;1944.28;129.62;375.19;25.01;3106.47;207.1;1774.82;118.32;121.72;8.11;63.26;4.22;0.15;426;28.4;2137.1;142.47;2017.8;134.52;1412.16;94.14;3590.83;239.39;3362.65;224.18;1640.35;109.36;2578.9;171.93;1469.46;97.96;954.64;63.64;2971.75;2957.14;2969.47;3568.06;10;0.67;3;0.2
THE KOF 2001 & itspludo;THE KOF 2001;1;1;100.00;379;379;1;1;2;2;1;1;1;1;7;7;2;2;2;2;100;246;63.89;1809;1809;1446;1446;363;363;17;17;38;38;292;292;174;174;118;118;3;3;12;12;28.18;28.18;43.05;43.05;74;74;325;325;148;148;1343;447381;447381;223.29;223.29;124.67;124.67;24.43;24.43;216.22;216.22;144.88;144.88;11.28;11.28;3.88;3.88;0.65;6;6;219.4;219.4;146.7;146.7;69.61;69.61;302.77;302.77;280.65;280.65;91.74;91.74;234.56;234.56;96.28;96.28;41.55;41.55;3437;3904;2858;4271;0;0;3;3
TheGoatPhoenix & Lix4Ever;TheGoatPhoenix;1;1;100.00;523;523;2;2;0;0;2;2;3;3;7;7;3;3;2;2;66.67;227;61.58;1556;1556;1005;1005;551;551;15;15;51;51;145;145;19;19;126;126;1;1;11;11;11.8;11.8;68.37;68.37;143;143;543;543;87;87;1359;493924;493924;241.78;241.78;128.36;128.36;24.59;24.59;274.64;274.64;113.3;113.3;6.79;6.79;7.94;7.94;0.25;32;32;248.4;248.4;119.3;119.3;92.26;92.26;302.47;302.47;270.47;270.47;124.25;124.25;208.03;208.03;117.09;117.09;69.6;69.6;2502;2447;2565;2887;0;0;1;1
********** & Vaughnfitz13;Vaughnfitz13;1;0;0.00;64;64;0;0;0;0;0;0;0;0;3;3;3;3;0;0;0;335;52.05;797;797;621;621;176;176;9;9;16;16;12;12;0;0;12;12;0;0;1;1;7.71;7.71;19.46;19.46;18;18;278;278;0;0;1319;170591;170591;77.55;77.55;59.87;59.87;3.43;3.43;85.4;85.4;55.45;55.45;0;0;1.36;1.36;0.34;4;4;71.8;71.8;58.8;58.8;39.18;39.18;101.66;101.66;120.85;120.85;19.99;19.99;106.85;106.85;24.84;24.84;9.16;9.16;2406;2127;2443;2709;0;0;0;0
Wehrleeee & runnerb01 & runneroli;Wehrleeee;1;0;0.00;74;74;0;0;0;0;0;0;2;2;7;7;4;4;1;1;0;268;52.7;1004;1004;594;594;410;410;8;8;36;36;258;258;138;138;120;120;2;2;10;10;10.51;10.51;49.23;49.23;223;223;217;217;61;61;1379;298301;298301;139.94;139.94;75.55;75.55;17.79;17.79;163.56;163.56;69.72;69.72;0;0;1.83;1.83;0.18;10;10;55.7;55.7;65.9;65.9;68.17;68.17;165.11;165.11;153.09;153.09;80.2;80.2;112.98;112.98;78.69;78.69;41.61;41.61;2904;2853;3149;3269;0;0;0;0
t8nt_wills & Zack 00;Zack 00;1;1;100.00;968;968;5;5;1;1;2;2;7;7;6;6;4;4;2;2;71.43;282;54.75;2040;2040;1508;1508;532;532;18;18;46;46;543;543;429;429;114;114;5;5;11;11;41.33;41.33;32.9;32.9;500;500;224;224;89;89;1343;509024;509024;253.53;253.53;151.88;151.88;30.12;30.12;279.65;279.65;144.6;144.6;11.28;11.28;1.14;1.14;0.29;4;4;203.8;203.8;182.6;182.6;96.4;96.4;339.13;339.13;284.44;284.44;151.09;151.09;214.46;214.46;143.51;143.51;77.56;77.56;2639;2683;2613;3024;0;0;0;0
