team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
Actually Hungry & ThickTaco;Actually Hungry;1;0;0.00;539;539;1;1;0;0;3;3;2;2;9;9;3;3;2;2;50;339;42.09;2568;2568;1641;1641;927;927;20;20;80;80;676;676;335;335;341;341;4;4;29;29;71.6;71.6;42.11;42.11;386;386;295;295;31;31;1425;619685;619685;259.54;259.54;166.42;166.42;32.36;32.36;301.32;301.32;130.62;130.62;26.38;26.38;6.61;6.61;0.12;56;56;234.4;234.4;218.3;218.3;135.38;135.38;322.94;322.94;306.54;306.54;151.79;151.79;213.1;213.1;162.74;162.74;82.48;82.48;2237;2064;2447;3082;2;2;1;1
*********** & CHOPPER GUNNER & Whiffer Sweat Jet;Afk Plums;1;1;100.00;408;408;2;2;1;1;0;0;4;4;5;5;1;1;0;0;50;333;53.83;1925;1925;1338;1338;587;587;16;16;50;50;357;357;174;174;183;183;2;2;16;16;15.45;15.45;25.29;25.29;132;132;267;267;30;30;1352;440287;440287;200.9;200.9;129.32;129.32;21.37;21.37;226.79;226.79;118.03;118.03;6.77;6.77;3.17;3.17;0.16;20;20;179.9;179.9;159.8;159.8;86.08;86.08;265.51;265.51;201.45;201.45;150.13;150.13;148.89;148.89;114.3;114.3;88.4;88.4;2309;2431;2199;2658;3;3;0;0
AgentDarvin & sx_lenin;AgentDarvin;1;1;100.00;380;380;1;1;1;1;1;1;3;3;4;4;1;1;0;0;33.33;315;49.84;1917;1917;1546;1546;371;371;18;18;33;33;386;386;214;214;172;172;3;3;16;16;32.96;32.96;47.29;47.29;549;549;269;269;101;101;1419;459541;459541;175.97;175.97;142;142;26.59;26.59;192.42;192.42;148.26;148.26;3.89;3.89;5.09;5.09;0.13;39;39;180.5;180.5;168.4;168.4;78.6;78.6;265.97;265.97;196.24;196.24;148.33;148.33;133.61;133.61;121.91;121.91;89.04;89.04;2300;2268;2411;2871;1;1;0;0
Alberto3388 & God8826;Alberto3388;1;1;100.00;564;564;2;2;1;1;2;2;4;4;4;4;0;0;0;0;50;474;58.68;2490;2490;2129;2129;361;361;25;25;37;37;597;597;488;488;109;109;5;5;10;10;28.03;28.03;41.75;41.75;278;278;401;401;11;11;1445;427933;427933;153.13;153.13;123.99;123.99;30.74;30.74;188.44;188.44;105.77;105.77;13.64;13.64;3.6;3.6;0.14;26;26;137.1;137.1;166.1;166.1;59.4;59.4;248.46;248.46;182.35;182.35;125.5;125.5;129.28;129.28;109.02;109.02;69.56;69.56;2194;2051;2393;3315;1;1;1;1
xd_fatcat & Alexpro0790;Alexpro0790;1;1;100.00;888;888;3;3;2;2;3;3;6;6;8;8;4;4;2;2;50;381;54.72;2646;2646;1967;1967;679;679;28;28;56;56;374;374;176;176;198;198;3;3;13;13;27.54;27.54;56.32;56.32;735;735;852;852;139;139;1551;541829;541829;173.06;173.06;149.28;149.28;64.26;64.26;269.93;269.93;112.7;112.7;3.97;3.97;4.69;4.69;0.2;23;23;199.8;199.8;161.1;161.1;95.1;95.1;291.5;291.5;247.39;247.39;139.21;139.21;175.6;175.6;133.41;133.41;77.6;77.6;2554;2491;2649;2917;0;0;0;0
Ambercloud & MustardMann9;Ambercloud;1;1;100.00;312;312;0;0;1;1;1;1;1;1;5;5;1;1;1;1;0;269;57.02;1558;1558;1007;1007;551;551;14;14;48;48;248;248;104;104;144;144;2;2;12;12;28.4;28.4;46.24;46.24;128;128;317;317;95;95;1380;441311;441311;184.58;184.58;129.31;129.31;21.37;21.37;212.19;212.19;110.97;110.97;12.1;12.1;6.92;6.92;0.14;51;51;178;178;151.3;151.3;87.37;87.37;247.89;247.89;219.19;219.19;116.07;116.07;174.48;174.48;87.28;87.28;73.5;73.5;2535;2589;2471;3625;0;0;0;0
Love Welty & Andy26cr6301 & LockedWith2;Andy26cr6301;1;1;100.00;618;618;2;2;1;1;3;3;2;2;11;11;2;2;0;0;100;320;48.75;1910;1910;1302;1302;608;608;17;17;50;50;233;233;87;87;146;146;1;1;14;14;30.66;30.66;65.6;65.6;71;71;418;418;21;21;1372;436517;436517;193.36;193.36;132.15;132.15;16.5;16.5;229.56;229.56;100.41;100.41;12.05;12.05;5.13;5.13;0.11;46;46;149.1;149.1;96.6;96.6;80.09;80.09;261.93;261.93;242.88;242.88;99.14;99.14;199.17;199.17;93.5;93.5;49.34;49.34;2971;2973;3099;3669;1;1;1;1
AceCheston 25 & AngelEyes6528;AngelEyes6528;1;1;100.00;660;660;3;3;0;0;0;0;5;5;4;4;3;3;0;0;60;329;52.79;2044;2044;1581;1581;463;463;20;20;45;45;435;435;146;146;289;289;3;3;27;27;38.99;38.99;42.1;42.1;352;352;431;431;159;159;1303;496782;496782;257.9;257.9;125.04;125.04;31.37;31.37;223.88;223.88;176.27;176.27;14.16;14.16;0.98;0.98;0.11;9;9;143.9;143.9;248.3;248.3;111.48;111.48;302.84;302.84;187.93;187.93;226.27;226.27;110.6;110.6;142.4;142.4;161.31;161.31;2349;2262;2468;3060;0;0;0;0
AntSplashin & Tiktok vpaqzlol;AntSplashin;1;0;0.00;392;392;0;0;0;0;2;2;3;3;6;6;3;3;2;2;0;384;56.44;1754;1754;1283;1283;471;471;15;15;43;43;453;453;302;302;151;151;4;4;14;14;26.96;26.96;29.34;29.34;334;334;219;219;97;97;1537;433969;433969;131.18;131.18;123.73;123.73;42.24;42.24;177.16;177.16;113.19;113.19;6.8;6.8;4.44;4.44;0.16;28;28;153.7;153.7;139.1;139.1;88.31;88.31;208.84;208.84;183.95;183.95;113.2;113.2;137.85;137.85;87.47;87.47;71.84;71.84;2322;2302;2333;2560;0;0;0;0
Antiesocial- & advizy.;Antiesocial-;1;1;100.00;256;256;1;1;0;0;0;0;4;4;4;4;1;1;1;1;25;333;57.71;2001;2001;1417;1417;584;584;19;19;56;56;347;347;169;169;178;178;3;3;17;17;32.74;32.74;35.4;35.4;67;67;484;484;131;131;1365;429722;429722;182.05;182.05;129.71;129.71;18.28;18.28;198.91;198.91;125.54;125.54;5.59;5.59;4.59;4.59;0.19;24;24;150.9;150.9;177.8;177.8;86.03;86.03;244;244;223.31;223.31;106.73;106.73;178.71;178.71;76.42;76.42;74.91;74.91;2403;2247;2544;3719;0;0;2;2
