team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
hantz09 & KC 1C@O  & Vitalyum_ZarKiX;hantz09;1;0;0.00;244;244;1;1;0;0;0;0;2;2;5;5;4;4;0;0;50;405;54.66;2490;2490;1955;1955;535;535;22;22;40;40;583;583;356;356;227;227;5;5;14;14;71.51;71.51;35.17;35.17;253;253;246;246;143;143;1614;515015;515015;134.71;134.71;150.98;150.98;56.11;56.11;172.02;172.02;162.77;162.77;7.02;7.02;5.26;5.26;0.09;59;59;78.7;78.7;140.5;140.5;109.34;109.34;232.47;232.47;191.1;191.1;150.71;150.71;137.29;137.29;104.36;104.36;100.16;100.16;2482;2210;2753;3117;0;0;3;3
TTV BLADE_VETTE & hdsn. & joshybebadd.;hdsn.;1;0;0.00;114;114;0;0;0;0;0;0;0;0;8;8;3;3;1;1;0;378;42.3;2303;2303;1663;1663;640;640;21;21;56;56;301;301;200;200;101;101;2;2;9;9;40.4;40.4;42.15;42.15;167;167;371;371;0;0;1431;468367;468367;187;187;123.82;123.82;38.79;38.79;206.6;206.6;133.78;133.78;9.23;9.23;5.05;5.05;0.13;40;40;120.1;120.1;103.7;103.7;103.08;103.08;246.54;246.54;264.72;264.72;84.89;84.89;201.51;201.51;106.94;106.94;41.17;41.17;3044;2962;3156;3572;0;0;2;2
RED & Valhallahawkx & herc196;herc196;1;1;100.00;274;274;1;1;1;1;0;0;1;1;8;8;2;2;1;1;100;328;60.19;2049;2049;1360;1360;689;689;19;19;62;62;312;312;105;105;207;207;2;2;19;19;30.26;30.26;47.87;47.87;120;120;574;574;112;112;1415;472326;472326;180.23;180.23;161.27;161.27;18.03;18.03;219.39;219.39;128.65;128.65;11.49;11.49;7.17;7.17;0.11;68;68;107.7;107.7;107.5;107.5;80.46;80.46;279.08;279.08;245.3;245.3;114.23;114.23;192.54;192.54;107.88;107.88;59.11;59.11;3187;3210;3104;3801;0;0;2;2
User-a956c634d1 & hima5oh;hima5oh;1;1;100.00;514;514;2;2;0;0;2;2;5;5;8;8;1;1;0;0;40;368;52.99;2150;2150;1416;1416;734;734;18;18;65;65;665;665;471;471;194;194;5;5;17;17;19.32;19.32;17.82;17.82;111;111;408;408;34;34;1464;466477;466477;163.85;163.85;133.05;133.05;41.82;41.82;173.03;173.03;151.47;151.47;14.22;14.22;10.82;10.82;0.1;106;106;126.8;126.8;207.8;207.8;78.36;78.36;260.36;260.36;217.58;217.58;121.14;121.14;158.09;158.09;108.36;108.36;72.28;72.28;2418;2305;2535;3527;1;1;2;2
Saulamanderr5 & dood & hntr;hntr;1;1;100.00;292;292;0;0;2;2;0;0;3;3;4;4;2;2;0;0;0;384;61.44;2450;2450;1853;1853;597;597;26;26;54;54;722;722;522;522;200;200;8;8;19;19;17.9;17.9;65.85;65.85;291;291;774;774;290;290;1612;530410;530410;157.29;157.29;141.1;141.1;54.33;54.33;192.01;192.01;134.19;134.19;26.52;26.52;6.54;6.54;0.12;56;56;124.2;124.2;95.8;95.8;92.11;92.11;260.61;260.61;205.9;205.9;146.82;146.82;148.04;148.04;122.43;122.43;82.25;82.25;3223;3061;3393;3704;1;1;0;0
QuoibShmoida & honcho & Anderz7;honcho;1;1;100.00;323;323;1;1;0;0;1;1;1;1;5;5;1;1;0;0;100;374;45.28;2126;2126;1483;1483;643;643;17;17;57;57;604;604;369;369;235;235;4;4;21;21;60.74;60.74;23.06;23.06;142;142;231;231;39;39;1492;481437;481437;166.48;166.48;149.79;149.79;26.09;26.09;181.85;181.85;144.96;144.96;15.55;15.55;9.96;9.96;0.1;102;102;93.3;93.3;138.8;138.8;102.99;102.99;239.36;239.36;196.35;196.35;146.01;146.01;139.79;139.79;103.95;103.95;98.62;98.62;2598;2571;2610;3332;1;1;0;0
nitty0 & Anderson & hud;hud;1;1;100.00;210;210;1;1;0;0;1;1;1;1;5;5;0;0;0;0;100;514;50.95;1149;1149;911;911;238;238;10;10;21;21;95;95;59;59;36;36;1;1;3;3;15.13;15.13;16.07;16.07;281;281;90;90;40;40;1696;212499;212499;51.2;51.2;39.93;39.93;45.14;45.14;81.51;81.51;44.56;44.56;10.18;10.18;2.27;2.27;0.12;19;19;48.1;48.1;38;38;17.03;17.03;119.23;119.23;87.79;87.79;48.47;48.47;69.57;69.57;42.04;42.04;24.65;24.65;2557;2529;2682;3236;0;0;1;1
Noni? & i still feel yu in my bed;i still feel yu in my bed;1;0;0.00;219;219;0;0;0;0;1;1;2;2;8;8;5;5;5;5;0;420;55.3;1768;1768;1533;1533;235;235;20;20;21;21;471;471;400;400;71;71;5;5;6;6;27.48;27.48;72.39;72.39;201;201;449;449;99;99;1472;345532;345532;121.22;121.22;104.48;104.48;27.77;27.77;128.41;128.41;115.22;115.22;9.84;9.84;5.7;5.7;0.15;38;38;122.9;122.9;122;122;87.08;87.08;166.39;166.39;162.88;162.88;90.59;90.59;123.13;123.13;75.2;75.2;55.14;55.14;2584;2162;2923;3462;0;0;1;1
Knight Doc Wolfe & theevilisback & BoltiniRome;"i;i";1;0;0.00;140;140;0;0;0;0;1;1;1;1;4;4;2;2;1;1;0;368;42.87;1115;1115;720;720;395;395;8;8;34;34;315;315;200;200;115;115;2;2;10;10;32.72;32.72;25;25;71;71;89;89;5;5;1586;264543;264543;65.24;65.24;80.43;80.43;28.87;28.87;85.47;85.47;83.1;83.1;5.98;5.98;2.78;2.78;0.12;23;23;63.5;63.5;57.5;57.5;56.36;56.36;118.18;118.18;103.7;103.7;70.84;70.84;82.07;82.07;43.89;43.89;48.59;48.59;3464;3627;3211;3812;1;1;0;0
D3nnis & Simple_Rick & iHetzel;iHetzel;1;1;100.00;521;521;1;1;0;0;3;3;1;1;11;11;1;1;1;1;100;294;53.24;1867;1867;1268;1268;599;599;15;15;44;44;184;184;100;100;84;84;1;1;7;7;44.87;44.87;48.12;48.12;117;117;246;246;0;0;1414;462974;462974;198.13;198.13;129.86;129.86;22.88;22.88;199.93;199.93;129.13;129.13;21.81;21.81;8.5;8.5;0.1;88;88;130.4;130.4;107.2;107.2;79.02;79.02;271.84;271.84;230.71;230.71;120.16;120.16;164.76;164.76;118.71;118.71;67.4;67.4;3325;3376;3238;3991;2;2;0;0
