team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
popayes5 & WMyBadW & AeukU. &;Zjmrocket;1;1;100.00;562;562;3;3;1;1;0;0;3;3;3;3;2;2;0;0;100;417;51.05;2248;2248;1792;1792;456;456;22;22;40;40;542;542;384;384;158;158;5;5;14;14;40.41;40.41;50.72;50.72;139;139;424;424;118;118;1487;468377;468377;173.48;173.48;136.75;136.75;34.68;34.68;203.95;203.95;122.78;122.78;18.18;18.18;5.78;5.78;0.25;23;23;127.3;127.3;193.3;193.3;81.3;81.3;263.61;263.61;211.13;211.13;133.78;133.78;151.85;151.85;116.7;116.7;76.37;76.37;2227;1905;2538;2937;0;0;0;0
NiXFroXz & Rickystream_ & chewy2793;chewy2793;1;1;100.00;239;239;1;1;0;0;1;1;2;2;7;7;1;1;1;1;50;324;60.97;1933;1933;1399;1399;534;534;19;19;49;49;327;327;143;143;184;184;2;2;17;17;15.55;15.55;67.44;67.44;142;142;536;536;74;74;1442;460256;460256;169.43;169.43;131.86;131.86;33.1;33.1;213.37;213.37;117.27;117.27;3.74;3.74;9.72;9.72;0.22;45;45;103.8;103.8;89.7;89.7;82.6;82.6;251.79;251.79;205.14;205.14;129.24;129.24;155.98;155.98;104.84;104.84;73.57;73.57;2651;2855;2348;3318;0;0;0;0
popayes5 & WMyBadW & AeukU. &;clap-in-yo-girl;5;3;60.00;1866;373.2;6;1.2;6;1.2;3;0.6;10;2;26;5.2;16;3.2;9;1.8;60;401.18;50.14;12474;2494.8;9081;1816.2;3393;678.6;107;21.4;297;59.4;2869;573.8;1752;350.4;1117;223.4;20;4;94;18.8;186.54;37.31;199.21;39.84;1520;304;1645;329;247;49.4;1540.26;2620329;524065.81;876.09;175.22;741.83;148.37;242.19;48.44;939.15;187.83;846.37;169.27;74.59;14.92;39.25;7.85;0.1;393;78.6;615.2;123.04;531.5;106.3;434.81;86.96;1425.29;285.06;1179.81;235.96;680.29;136.06;907.35;181.47;569.95;113.99;382.79;76.56;2827.38;2760.52;2905.73;3562.35;3;0.6;3;0.6
NathanK10 & NathansOnPC & colink9599;colink9599;1;1;100.00;272;272;1;1;1;1;0;0;1;1;1;1;1;1;0;0;100;389;57.76;1803;1803;1307;1307;496;496;17;17;41;41;618;618;326;326;292;292;4;4;19;19;30.51;30.51;38.49;38.49;327;327;447;447;86;86;1667;389213;389213;92.07;92.07;106.93;106.93;53.05;53.05;141.1;141.1;95.81;95.81;15.14;15.14;2.92;2.92;0.09;34;34;64.9;64.9;99.3;99.3;73.75;73.75;178.3;178.3;155.27;155.27;96.79;96.79;115.57;115.57;74.83;74.83;61.66;61.66;2764;2368;3206;3711;1;1;0;0
Muni Ed & dataddition & saru-g404;dataddition;1;1;100.00;387;387;2;2;0;0;0;0;2;2;6;6;3;3;2;2;100;315;44.09;2152;2152;1382;1382;770;770;16;16;69;69;768;768;477;477;291;291;5;5;27;27;49.86;49.86;32.42;32.42;296;296;160;160;25;25;1328;497024;497024;238.69;238.69;137.79;137.79;28.23;28.23;245.47;245.47;143.65;143.65;15.59;15.59;10.83;10.83;0.15;74;74;82.6;82.6;173.8;173.8;129.4;129.4;275.31;275.31;210;210;194.71;194.71;159.2;159.2;118.82;118.82;126.7;126.7;2531;2455;2638;3530;2;2;0;0
GodsNot-Dead28 & iPullPitchPablo & neonate23;iPullPitchPablo;1;1;100.00;318;318;2;2;0;0;1;1;1;1;10;10;5;5;3;3;200;328;47.03;1876;1876;1371;1371;505;505;17;17;45;45;170;170;78;78;92;92;1;1;8;8;42.86;42.86;36.55;36.55;123;123;339;339;21;21;1420;493448;493448;206.33;206.33;163.6;163.6;26.13;26.13;244.44;244.44;134.91;134.91;16.71;16.71;7.8;7.8;0.1;80;80;109.6;109.6;140.9;140.9;125.57;125.57;270.49;270.49;269.24;269.24;126.83;126.83;207.77;207.77;110.61;110.61;77.68;77.68;2912;2846;2977;3449;2;2;2;2
NoRush2610 & Ruzziez & lil cranston;lil cranston;1;1;100.00;558;558;2;2;0;0;3;3;4;4;5;5;1;1;1;1;50;332;55.32;1987;1987;1566;1566;421;421;21;21;37;37;284;284;190;190;94;94;2;2;8;8;14.04;14.04;79.66;79.66;139;139;557;557;10;10;1562;498275;498275;158.54;158.54;134.4;134.4;46.08;46.08;193.53;193.53;125.92;125.92;19.58;19.58;4.2;4.2;0.1;43;43;128.3;128.3;108;108;63.47;63.47;275.56;275.56;243.97;243.97;95.06;95.06;189.94;189.94;98.18;98.18;50.91;50.91;3192;3046;3381;3836;0;0;2;2
lunarover10 & F1re B4ll & HiNobody;lunarover10;1;0;0.00;78;78;0;0;0;0;0;0;2;2;0;0;1;1;0;0;0;352;49.75;1763;1763;1240;1240;523;523;14;14;49;49;598;598;378;378;220;220;5;5;20;20;41.4;41.4;29.54;29.54;131;131;188;188;123;123;1461;438298;438298;149.76;149.76;124.39;124.39;33.46;33.46;187.28;187.28;104.02;104.02;16.31;16.31;6.51;6.51;0.16;42;42;123.5;123.5;87.2;87.2;76.45;76.45;231.16;231.16;192;192;115.61;115.61;143.1;143.1;103.76;103.76;60.76;60.76;3016;3100;2935;3579;1;1;2;2
WeCame4theDead & mr.noisy;mr.noisy;1;0;0.00;218;218;1;1;0;0;0;0;1;1;6;6;6;6;3;3;100;280;43.22;1675;1675;1174;1174;501;501;15;15;43;43;112;112;16;16;96;96;1;1;8;8;45.15;45.15;37.11;37.11;273;273;330;330;83;83;1422;440860;440860;176.45;176.45;142.62;142.62;23.19;23.19;233.94;233.94;101.82;101.82;6.51;6.51;1.67;1.67;0.15;11;11;188.7;188.7;131.1;131.1;72.34;72.34;269.92;269.92;243.11;243.11;99.15;99.15;190.95;190.95;94.57;94.57;56.74;56.74;3139;3201;3042;3258;0;0;0;0
GodsNot-Dead28 & iPullPitchPablo & neonate23;neonate23;1;1;100.00;559;559;2;2;2;2;1;1;4;4;10;10;5;5;0;0;50;303;56.14;2161;2161;1350;1350;811;811;20;20;76;76;446;446;275;275;171;171;3;3;16;16;17.94;17.94;36.03;36.03;409;409;633;633;28;28;1479;526131;526131;196.47;196.47;172.07;172.07;35.72;35.72;282.79;282.79;112.3;112.3;9.15;9.15;3.41;3.41;0.09;37;37;155.2;155.2;122.2;122.2;102.45;102.45;301.8;301.8;283.34;283.34;120.91;120.91;219.04;219.04;113.11;113.11;72.09;72.09;3081;3171;2984;3495;0;0;0;0
