team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
Astroberry & JMZark & ktsnate;ktsnate;1;0;0.00;310;310;1;1;1;1;1;1;1;1;8;8;4;4;1;1;100;285;42.59;1552;1552;1001;1001;551;551;11;11;47;47;430;430;287;287;143;143;3;3;12;12;38.98;38.98;12.48;12.48;60;60;87;87;0;0;1455;427612;427612;169.19;169.19;138.12;138.12;14.54;14.54;226.89;226.89;86.63;86.63;8.33;8.33;5.53;5.53;0.13;44;44;96.8;96.8;129.5;129.5;119.74;119.74;202.12;202.12;217.83;217.83;104.02;104.02;164.2;164.2;98.59;98.59;59.07;59.07;2967;2553;3338;3524;0;0;0;0
MrDead159 & kufi_smackin888 & sokomark;kufi_smackin888;1;1;100.00;296;296;1;1;1;1;0;0;3;3;4;4;1;1;0;0;33.33;400;59.87;2038;2038;1512;1512;526;526;20;20;38;38;682;682;547;547;135;135;6;6;12;12;43.43;43.43;40.02;40.02;211;211;524;524;60;60;1369;438380;438380;182.28;182.28;133.37;133.37;20.38;20.38;193.38;193.38;126.7;126.7;15.96;15.96;4.28;4.28;0.1;41;41;69.6;69.6;123.3;123.3;107.97;107.97;228.06;228.06;195.66;195.66;140.37;140.37;146.66;146.66;100.74;100.74;88.63;88.63;2856;2702;3028;3437;0;0;0;0
Euternal & l zMenace l & pricebailey123;l zMenace l;1;0;0.00;70;70;0;0;0;0;0;0;0;0;7;7;4;4;0;0;0;340;45.85;2014;2014;1520;1520;494;494;17;17;36;36;418;418;300;300;118;118;3;3;10;10;73.82;73.82;44.1;44.1;216;216;184;184;0;0;1398;455425;455425;201.13;201.13;115.74;115.74;28.08;28.08;232.78;232.78;112.17;112.17;0;0;8.97;8.97;0.15;59;59;136.9;136.9;106.3;106.3;99.62;99.62;245.33;245.33;244.39;244.39;100.56;100.56;177.82;177.82;117.45;117.45;49.68;49.68;3378;3384;3390;3736;0;0;0;0
JZ-Predator.22 & Txndem_rl & lKevin-Blackl;lKevin-Blackl;1;0;0.00;397;397;0;0;1;1;2;2;2;2;15;15;2;2;0;0;0;345;51.53;2287;2287;1664;1664;623;623;20;20;55;55;560;560;341;341;219;219;4;4;19;19;30.59;30.59;92.66;92.66;228;228;365;365;58;58;1431;570569;570569;214.75;214.75;160.99;160.99;38.76;38.76;205.95;205.95;183.48;183.48;25.08;25.08;4.18;4.18;0.14;29;29;139.1;139.1;137.5;137.5;107.2;107.2;307.3;307.3;274.16;274.16;140.34;140.34;210.04;210.04;130.24;130.24;74.22;74.22;3025;2647;3386;3853;0;0;0;0
WVxAFV & larped.;larped.;1;0;0.00;108;108;0;0;0;0;0;0;1;1;3;3;2;2;0;0;0;452;54.5;758;758;533;533;225;225;7;7;20;20;90;90;34;34;56;56;1;1;5;5;6.47;6.47;9.57;9.57;73;73;176;176;65;65;1477;137740;137740;56.21;56.21;44.88;44.88;9.8;9.8;65.91;65.91;41.24;41.24;3.73;3.73;1.17;1.17;0.17;7;7;50.9;50.9;60;60;30.67;30.67;80.21;80.21;77.71;77.71;33.18;33.18;54.9;54.9;34.11;34.11;21.87;21.87;1779;1361;2331;2785;0;0;1;1
emii_spinoza & li_emil1od3id4r4 & Dreamin';li_emil1od3id4r4;2;0;0.00;744;372;0;0;2;1;6;3;6;3;18;9;6;3;2;1;0;430;57.27;4682;2341;3646;1823;1036;518;44;22;82;41;318;159;182;91;136;68;2;1;12;6;61.74;30.87;57.15;28.58;523;261.5;792;396;24;12;1554.51;1004927;502463.5;296.54;148.27;258.35;129.18;134.85;67.43;394.02;197.01;269.66;134.83;26.07;13.03;9.68;4.84;0.09;112;56;347;173.5;170.5;85.25;139.67;69.83;550.07;275.03;524.09;262.04;165.65;82.82;442.77;221.39;149.36;74.68;97.62;48.81;3146.52;3106.53;3207.51;3909;0;0;4;2
************** & CheesusChrust45 & lngccklarry;lngccklarry;1;0;0.00;386;386;0;0;0;0;3;3;1;1;6;6;2;2;0;0;0;237;59.9;1260;1260;670;670;590;590;9;9;46;46;251;251;124;124;127;127;2;2;11;11;10.82;10.82;61.44;61.44;70;70;262;262;81;81;1374;428013;428013;191.29;191.29;116.08;116.08;15.95;15.95;205.28;205.28;106.56;106.56;11.47;11.47;7;7;0.16;43;43;121.5;121.5;89;89;85.95;85.95;237.36;237.36;222.12;222.12;101.19;101.19;177.72;177.72;79.67;79.67;65.92;65.92;2694;2592;2731;3653;0;0;1;1
OptimalLyric & luvablunt;luvablunt;1;0;0.00;458;458;1;1;0;0;2;2;4;4;8;8;4;4;1;1;25;463;37.56;2485;2485;1850;1850;635;635;21;21;57;57;441;441;258;258;183;183;3;3;16;16;85.59;85.59;28.09;28.09;296;296;261;261;45;45;1564;509899;509899;154.54;154.54;164.1;164.1;34.83;34.83;219.16;219.16;122.89;122.89;11.43;11.43;8.11;8.11;0.1;81;81;188.8;188.8;148;148;92.54;92.54;260.94;260.94;236.94;236.94;116.54;116.54;182.26;182.26;114.06;114.06;57.15;57.15;2642;2530;2811;2948;1;1;2;2
maggs. & MasterZote & SlipperyGoose18;maggs.;1;0;0.00;244;244;1;1;0;0;0;0;2;2;5;5;2;2;2;2;50;407;54.13;2340;2340;1900;1900;440;440;21;21;41;41;792;792;678;678;114;114;7;7;11;11;41.31;41.31;39.28;39.28;352;352;212;212;30;30;1592;499677;499677;130.53;130.53;150.61;150.61;48.76;48.76;182.62;182.62;127.43;127.43;19.84;19.84;3.83;3.83;0.11;34;34;98;98;132.5;132.5;93.68;93.68;236.22;236.22;196.65;196.65;133.25;133.25;143.06;143.06;112.23;112.23;74.61;74.61;2527;2251;2819;3426;0;0;1;1
mansory-svn & FLUX DUL;mansory-svn;1;0;0.00;914;914;3;3;3;3;2;2;6;6;12;12;7;7;2;2;50;541;48.18;3806;3806;3183;3183;623;623;37;37;55;55;627;627;483;483;144;144;5;5;12;12;50.78;50.78;34.74;34.74;852;852;536;536;16;16;1642;649788;649788;173.7;173.7;192.98;192.98;79.72;79.72;260.42;260.42;171.8;171.8;14.18;14.18;5.99;5.99;0.12;49;49;203;203;197.3;197.3;104.34;104.34;342.06;342.06;310.86;310.86;135.54;135.54;233.11;233.11;126.61;126.61;86.68;86.68;2828;2672;2993;3918;2;2;1;1
