team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
Andy Freedman & ItsFlowZa;Andy Freedman;2;2;100.00;1583;791.5;6;3;3;1.5;5;2.5;12;6;11;5.5;1;0.5;0;0;50;505.39;50.96;6219;3109.5;4899;2449.5;1320;660;60;30;117;58.5;1362;681;858;429;504;252;10;5;46;23;75.46;37.73;55.9;27.95;1360;680;1121;560.5;152;76;1563.81;1049330;524665;304.71;152.35;307.7;153.85;112.98;56.49;418.74;209.37;282.19;141.1;24.46;12.23;10.04;5.02;0.14;73;36.5;360.7;180.35;334.6;167.3;166.99;83.49;558.39;279.2;395.88;197.94;329.5;164.75;285.95;142.98;237.5;118.75;201.93;100.96;2515.77;2495.58;2522.38;3179.06;0;0;1;0.5
Andy26cr6301 & LockedWith2 & Love Welty;Andy26cr6301;1;1;100.00;618;618;2;2;1;1;3;3;2;2;11;11;2;2;0;0;100;320;48.75;1910;1910;1302;1302;608;608;17;17;50;50;233;233;87;87;146;146;1;1;14;14;30.66;30.66;65.6;65.6;71;71;418;418;21;21;1372;436517;436517;193.36;193.36;132.15;132.15;16.5;16.5;229.56;229.56;100.41;100.41;12.05;12.05;5.13;5.13;0.11;46;46;149.1;149.1;96.6;96.6;80.09;80.09;261.93;261.93;242.88;242.88;99.14;99.14;199.17;199.17;93.5;93.5;49.34;49.34;2971;2973;3099;3669;1;1;1;1
AngelEyes6528 & AceCheston 25;AngelEyes6528;1;1;100.00;660;660;3;3;0;0;0;0;5;5;4;4;3;3;0;0;60;329;52.79;2044;2044;1581;1581;463;463;20;20;45;45;435;435;146;146;289;289;3;3;27;27;38.99;38.99;42.1;42.1;352;352;431;431;159;159;1303;496782;496782;257.9;257.9;125.04;125.04;31.37;31.37;223.88;223.88;176.27;176.27;14.16;14.16;0.98;0.98;0.11;9;9;143.9;143.9;248.3;248.3;111.48;111.48;302.84;302.84;187.93;187.93;226.27;226.27;110.6;110.6;142.4;142.4;161.31;161.31;2349;2262;2468;3060;0;0;0;0
AntSplashin & Tiktok vpaqzlol;AntSplashin;1;0;0.00;392;392;0;0;0;0;2;2;3;3;6;6;3;3;2;2;0;384;56.44;1754;1754;1283;1283;471;471;15;15;43;43;453;453;302;302;151;151;4;4;14;14;26.96;26.96;29.34;29.34;334;334;219;219;97;97;1537;433969;433969;131.18;131.18;123.73;123.73;42.24;42.24;177.16;177.16;113.19;113.19;6.8;6.8;4.44;4.44;0.16;28;28;153.7;153.7;139.1;139.1;88.31;88.31;208.84;208.84;183.95;183.95;113.2;113.2;137.85;137.85;87.47;87.47;71.84;71.84;2322;2302;2333;2560;0;0;0;0
ApatheticPandaa & THE ANTIPANDAA;ApatheticPandaa;1;1;100.00;694;694;4;4;0;0;1;1;4;4;5;5;3;3;2;2;100;365;50.98;2236;2236;1983;1983;253;253;28;28;22;22;281;281;185;185;96;96;3;3;8;8;26.71;26.71;105.76;105.76;511;511;826;826;114;114;1520;507189;507189;182.9;182.9;134.65;134.65;46.3;46.3;194.52;194.52;158.71;158.71;10.62;10.62;2.18;2.18;0.11;19;19;153.1;153.1;191.7;191.7;111.92;111.92;251.94;251.94;207.55;207.55;156.3;156.3;156.7;156.7;113.99;113.99;93.17;93.17;2480;2271;2699;3483;1;1;1;1
Aquamankilla & zZz;Aquamankilla;1;0;0.00;508;508;1;1;2;2;2;2;4;4;8;8;6;6;2;2;25;371;54.07;2172;2172;1785;1785;387;387;23;23;39;39;259;259;161;161;98;98;2;2;10;10;44.72;44.72;72.15;72.15;467;467;542;542;45;45;1498;492690;492690;182.11;182.11;143.36;143.36;40.54;40.54;236.17;236.17;120.13;120.13;9.7;9.7;4.19;4.19;0.12;35;35;205.4;205.4;148;148;90.39;90.39;275.62;275.62;246.47;246.47;119.54;119.54;181.7;181.7;119.52;119.52;64.79;64.79;3219;3105;3569;3718;0;0;2;2
Reduza & shlost & Ardipithicus;Ardipithicus;1;1;100.00;270;270;1;1;0;0;2;2;1;1;5;5;0;0;0;0;100;135;59.35;835;835;379;379;456;456;6;6;41;41;130;130;58;58;72;72;1;1;7;7;1.68;1.68;54.94;54.94;40;40;242;242;52;52;1258;384558;384558;244.49;244.49;74.31;74.31;3.4;3.4;230.94;230.94;87.3;87.3;3.97;3.97;8.7;8.7;0.13;65;65;146.5;146.5;82.1;82.1;63.28;63.28;258.93;258.93;235.09;235.09;87.11;87.11;175.62;175.62;104.26;104.26;42.33;42.33;3133;2953;3286;3618;0;0;1;1
Ayxxz & Rburty4;Ayxxz;1;1;100.00;925;925;3;3;2;2;3;3;4;4;9;9;3;3;2;2;75;430;45.66;2579;2579;1691;1691;888;888;19;19;48;48;501;501;291;291;210;210;3;3;18;18;49.96;49.96;38.72;38.72;320;320;200;200;0;0;1453;503481;503481;202.27;202.27;134.45;134.45;43.21;43.21;216.3;216.3;145.59;145.59;18.04;18.04;4.06;4.06;0.11;37;37;150.5;150.5;207.3;207.3;90.36;90.36;289.58;289.58;245.19;245.19;134.74;134.74;183.73;183.73;112.12;112.12;84.08;84.08;2183;2086;2291;3562;1;1;0;0
B1GD2459 & Zerne_;B1GD2459;1;0;0.00;248;248;1;1;0;0;0;0;3;3;6;6;5;5;3;3;33.33;351;52.35;1465;1465;1180;1180;285;285;17;17;25;25;175;175;68;68;107;107;1;1;9;9;28.2;28.2;36;36;248;248;526;526;31;31;1422;305012;305012;123.99;123.99;88.19;88.19;25.57;25.57;138.61;138.61;84.82;84.82;14.32;14.32;1.78;1.78;0.1;17;17;131.1;131.1;101.3;101.3;50.98;50.98;186.77;186.77;188.57;188.57;49.18;49.18;149.48;149.48;65.35;65.35;22.92;22.92;2554;2092;2968;3216;0;0;0;0
BHE_PRO_ & Certified_Olaf;BHE_PRO_;1;1;100.00;328;328;1;1;1;1;0;0;3;3;5;5;4;4;2;2;33.33;415;55.34;2711;2711;2147;2147;564;564;26;26;45;45;456;456;312;312;144;144;4;4;13;13;34.14;34.14;30.69;30.69;228;228;443;443;52;52;1503;513455;513455;197.49;197.49;134.16;134.16;56.83;56.83;217.83;217.83;150.01;150.01;20.64;20.64;7.75;7.75;0.12;66;66;204.8;204.8;163;163;92.24;92.24;296.24;296.24;234.88;234.88;153.6;153.6;167.02;167.02;134.09;134.09;87.38;87.38;2229;2045;2483;2821;1;1;0;0
